,name,rank,plddt,ptm,rmsd_string,rmsd_diffusion,plddt_nonrefined,ptm_nonrefined,rmsd_string_nonrefined,rmsd_var,langevin
2732,5KPE_8_8_2_id5,2,71.97027777777778,0.51,2.2409725189208984,1.9861990213394165,67.15416666666668,0.42,12.525146484375,8,8
11088,5KPE_8_8_2_id5,3,71.78712962962965,0.54,2.435608386993408,2.308905601501465,65.7175,0.44,11.300079345703125,8,8
12189,5KPE_8_8_2_id5,4,70.06574074074075,0.49,2.139143466949463,1.8645176887512207,56.98888888888889,0.33,12.119742393493652,8,8
4879,5KPE_8_8_2_id5,5,65.98703703703703,0.5,2.618565559387207,2.233347177505493,56.42898148148147,0.35,12.403532028198242,8,8
11962,5KPE_8_8_2_id6,1,69.5874074074074,0.5,5.82395601272583,5.3587541580200195,69.94296296296297,0.49,1.9026970863342285,8,8
5562,5KPE_8_8_2_id6,2,69.14768518518518,0.5,3.987384557723999,3.7210307121276855,66.51277777777779,0.47,1.999778389930725,8,8
7046,5KPE_8_8_2_id6,3,69.1237962962963,0.49,11.747793197631836,12.152544021606445,64.48592592592593,0.46,3.067227602005005,8,8
8233,5KPE_8_8_2_id6,4,66.68694444444444,0.48,3.8925766944885254,3.593181610107422,64.38444444444445,0.46,3.3484532833099365,8,8
7076,5KPE_8_8_2_id6,5,62.66425925925927,0.47,12.107895851135254,12.519253730773926,60.923796296296295,0.46,3.7269585132598877,8,8
9676,5KPE_8_8_2_id7,1,75.0525925925926,0.54,3.5022926330566406,3.025866985321045,66.30398148148149,0.46,4.12030029296875,8,8
8607,5KPE_8_8_2_id7,2,72.88166666666667,0.54,6.481019020080566,5.985469341278076,57.80546296296297,0.39,4.3991923332214355,8,8
8149,5KPE_8_8_2_id7,3,72.83638888888888,0.53,3.483461618423462,2.9399900436401367,55.75824074074074,0.4,4.470180988311768,8,8
853,5KPE_8_8_2_id7,4,69.61157407407407,0.48,8.882607460021973,8.473617553710938,54.64101851851852,0.33,13.338875770568848,8,8
9050,5KPE_8_8_2_id7,5,67.39824074074075,0.45,10.113119125366211,9.71895980834961,48.720277777777774,0.3,5.447704315185547,8,8
10221,5KPE_8_8_2_id8,1,77.24611111111113,0.55,5.909913063049316,5.50470495223999,66.31101851851851,0.52,4.832329750061035,8,8
1402,5KPE_8_8_2_id8,2,75.27,0.56,5.241951942443848,4.853766918182373,64.91768518518518,0.47,3.9371986389160156,8,8
4332,5KPE_8_8_2_id8,3,75.07675925925926,0.57,8.8285493850708,8.409371376037598,62.87879629629629,0.42,3.9685397148132324,8,8
7633,5KPE_8_8_2_id8,4,74.62064814814815,0.54,3.420353412628174,2.917755365371704,61.386759259259264,0.39,9.899602890014648,8,8
2188,5KPE_8_8_2_id8,5,72.22148148148148,0.53,6.591139793395996,6.145443916320801,57.18749999999999,0.44,4.103886604309082,8,8
6519,5KPE_8_8_3_id1,1,70.3987962962963,0.51,10.604698181152344,10.727720260620117,71.7274074074074,0.58,8.683374404907227,8,8
12582,5KPE_8_8_3_id1,2,70.17509259259259,0.51,7.419649600982666,7.119462490081787,69.75787037037037,0.54,4.453012466430664,8,8
12271,5KPE_8_8_3_id1,3,69.77138888888888,0.49,11.036970138549805,11.187599182128906,69.69546296296296,0.56,7.66630220413208,8,8
8714,5KPE_8_8_3_id1,4,68.00055555555556,0.51,6.4105706214904785,6.006502151489258,69.31101851851852,0.59,7.958846092224121,8,8
7372,5KPE_8_8_3_id1,5,63.37462962962963,0.47,7.61057186126709,7.620538234710693,69.34555555555555,0.57,6.80368185043335,8,8
6243,5KPE_8_8_3_id2,1,70.91092592592592,0.52,7.376433849334717,7.176784038543701,64.47055555555556,0.52,9.248283386230469,8,8
9149,5KPE_8_8_3_id2,2,70.26268518518519,0.57,6.973996639251709,6.778313159942627,64.2026851851852,0.55,7.1324143409729,8,8
7554,5KPE_8_8_3_id2,3,67.21388888888889,0.49,8.27170181274414,8.051241874694824,62.73092592592593,0.54,3.769615411758423,8,8
265,5KPE_8_8_3_id2,4,67.09222222222222,0.49,8.189635276794434,7.959558010101318,60.81472222222223,0.53,4.4966912269592285,8,8
2759,5KPE_8_8_3_id2,5,64.29231481481482,0.45,6.3832106590271,6.095285415649414,57.56638888888889,0.47,3.9735841751098633,8,8
9365,5KPE_8_8_3_id3,1,72.25861111111111,0.46,13.075915336608887,13.055700302124023,75.22759259259259,0.65,10.457396507263184,8,8
2975,5KPE_8_8_3_id3,2,68.97666666666667,0.43,12.143077850341797,12.076022148132324,72.57185185185185,0.62,11.24014663696289,8,8
520,5KPE_8_8_3_id3,3,66.48305555555555,0.49,12.671333312988281,12.440491676330566,67.55416666666667,0.54,13.371465682983398,8,8
10489,5KPE_8_8_3_id3,4,65.7200925925926,0.45,12.821375846862793,12.730323791503906,65.59555555555555,0.54,12.984729766845703,8,8
6625,5KPE_8_8_3_id3,5,63.43055555555556,0.44,8.296619415283203,8.014885902404785,65.19777777777779,0.53,12.915884017944336,8,8
1804,5KPE_8_8_3_id4,1,66.56175925925926,0.48,10.288601875305176,10.527007102966309,76.49509259259258,0.68,9.101885795593262,8,8
4112,5KPE_8_8_3_id4,2,66.07064814814815,0.51,11.851114273071289,12.149292945861816,74.05898148148147,0.62,7.723008632659912,8,8
12511,5KPE_8_8_3_id4,3,64.25453703703705,0.45,9.697732925415039,9.987849235534668,71.17222222222223,0.59,7.64777946472168,8,8
3945,5KPE_8_8_3_id4,4,62.85444444444445,0.44,9.73752498626709,10.018041610717773,68.0587962962963,0.56,7.378512859344482,8,8
2121,5KPE_8_8_3_id4,5,61.450185185185184,0.42,9.615938186645508,9.896529197692871,63.432314814814816,0.53,4.4611711502075195,8,8
1000,5KPE_8_8_3_id5,1,75.82092592592593,0.54,13.450580596923828,13.26209545135498,78.34379629629629,0.64,7.329293251037598,8,8
8279,5KPE_8_8_3_id5,2,73.13777777777777,0.53,10.559280395507812,10.209827423095703,70.97194444444445,0.54,6.55750036239624,8,8
10372,5KPE_8_8_3_id5,3,70.30537037037038,0.5,12.869583129882812,12.570730209350586,68.81907407407408,0.55,6.640517234802246,8,8
12184,5KPE_8_8_3_id5,4,69.95398148148148,0.49,13.651193618774414,13.468576431274414,68.68129629629631,0.55,8.331551551818848,8,8
8589,5KPE_8_8_3_id5,5,69.16620370370372,0.49,11.366567611694336,11.026497840881348,64.63574074074074,0.5,5.935004234313965,8,8
9667,5KPE_8_8_3_id6,1,84.9576851851852,0.6,10.935723304748535,10.74828052520752,63.54601851851852,0.48,7.5916056632995605,8,8
2440,5KPE_8_8_3_id6,2,82.6351851851852,0.59,10.169782638549805,9.912139892578125,63.44787037037037,0.54,13.447093963623047,8,8
6900,5KPE_8_8_3_id6,3,75.43148148148148,0.53,10.888533592224121,10.711028099060059,63.41342592592592,0.49,8.883218765258789,8,8
1991,5KPE_8_8_3_id6,4,71.51842592592594,0.46,11.63512897491455,11.401236534118652,61.569814814814805,0.46,9.765365600585938,8,8
4777,5KPE_8_8_3_id6,5,69.75703703703704,0.5,7.796550273895264,7.451694011688232,59.83314814814816,0.5,11.250520706176758,8,8
5908,5KPE_8_8_3_id7,1,78.26388888888889,0.52,12.587297439575195,12.367120742797852,67.23398148148149,0.58,5.6303510665893555,8,8
12425,5KPE_8_8_3_id7,2,75.56962962962965,0.52,12.541712760925293,12.278545379638672,64.13657407407408,0.49,5.5796284675598145,8,8
5264,5KPE_8_8_3_id7,3,74.4663888888889,0.51,12.162443161010742,11.888736724853516,63.25648148148148,0.55,6.827824592590332,8,8
11372,5KPE_8_8_3_id7,4,72.16250000000001,0.51,11.50668716430664,11.218066215515137,62.19157407407408,0.49,15.975456237792969,8,8
7992,5KPE_8_8_3_id7,5,72.14777777777778,0.51,12.82963752746582,12.46942138671875,61.70842592592593,0.5,6.416677474975586,8,8
1205,5KPE_8_8_3_id8,1,79.66046296296297,0.57,9.730611801147461,9.421308517456055,74.72092592592593,0.54,13.617959022521973,8,8
1706,5KPE_8_8_3_id8,2,69.9563888888889,0.5,10.690651893615723,10.562117576599121,73.47046296296297,0.55,17.80071449279785,8,8
3054,5KPE_8_8_3_id8,3,69.85824074074074,0.49,8.20190143585205,7.790781497955322,69.00981481481482,0.48,14.709078788757324,8,8
3012,5KPE_8_8_3_id8,4,64.80314814814814,0.45,11.68140983581543,11.963634490966797,68.17583333333333,0.46,12.590677261352539,8,8
9507,5KPE_8_8_3_id8,5,63.55694444444445,0.4,8.454071044921875,8.709497451782227,62.39240740740741,0.44,8.346915245056152,8,8
2865,5KPE_8_8_4_id1,1,79.5862037037037,0.56,5.599170207977295,5.257323265075684,79.42898148148149,0.64,3.96079683303833,8,8
11440,5KPE_8_8_4_id1,2,77.50712962962962,0.57,8.76965618133545,8.332786560058594,76.60185185185183,0.57,5.019037246704102,8,8
11094,5KPE_8_8_4_id1,3,76.97592592592592,0.54,8.13259506225586,7.727963924407959,58.3587037037037,0.39,4.047502517700195,8,8
7027,5KPE_8_8_4_id1,4,75.20824074074073,0.52,5.310295104980469,4.939475059509277,56.36666666666668,0.31,12.94616985321045,8,8
9,5KPE_8_8_4_id1,5,72.3675,0.54,8.161103248596191,7.728712558746338,50.96287037037037,0.41,8.163195610046387,8,8
9328,5KPE_8_8_4_id2,1,88.66685185185186,0.59,13.760734558105469,13.576120376586914,79.2573148148148,0.62,1.8913637399673462,8,8
7345,5KPE_8_8_4_id2,2,84.15990740740742,0.54,12.968607902526855,12.765751838684082,76.72777777777777,0.64,2.44364857673645,8,8
4917,5KPE_8_8_4_id2,3,80.90935185185184,0.53,13.153589248657227,12.926398277282715,74.85657407407406,0.58,1.9231983423233032,8,8
7397,5KPE_8_8_4_id2,4,80.72722222222221,0.52,14.100440979003906,13.902400970458984,73.01824074074075,0.59,5.653579235076904,8,8
440,5KPE_8_8_4_id2,5,76.66935185185186,0.55,12.767930030822754,12.441170692443848,72.23722222222221,0.52,2.5381698608398438,8,8
6257,5KPE_8_8_4_id3,1,72.13962962962962,0.53,3.428659677505493,3.285080671310425,82.87787037037039,0.7,4.124042510986328,8,8
4471,5KPE_8_8_4_id3,2,71.92796296296295,0.54,2.8304178714752197,2.671387195587158,82.41305555555557,0.71,4.655838966369629,8,8
3808,5KPE_8_8_4_id3,3,70.59064814814815,0.55,2.9227406978607178,2.752725124359131,80.26388888888889,0.67,1.9000508785247803,8,8
11181,5KPE_8_8_4_id3,4,68.13083333333333,0.54,3.440882682800293,3.1909432411193848,80.16138888888888,0.64,3.8943350315093994,8,8
7608,5KPE_8_8_4_id3,5,67.62500000000001,0.51,4.974695205688477,4.707159042358398,79.89703703703701,0.63,1.8822453022003174,8,8
5942,5KPE_8_8_4_id4,1,75.33953703703705,0.5,12.902524948120117,12.780841827392578,75.18648148148148,0.46,17.057132720947266,8,8
3025,5KPE_8_8_4_id4,2,73.345,0.51,16.750579833984375,16.64912223815918,74.19157407407408,0.44,15.494537353515625,8,8
2441,5KPE_8_8_4_id4,3,70.81944444444444,0.54,6.344141006469727,6.131245136260986,67.37722222222222,0.47,9.309849739074707,8,8
6489,5KPE_8_8_4_id4,4,69.73148148148147,0.48,12.436223030090332,12.796385765075684,65.58925925925925,0.45,12.758338928222656,8,8
2109,5KPE_8_8_4_id4,5,68.17472222222221,0.48,10.757439613342285,10.367918968200684,63.44824074074074,0.41,12.514248847961426,8,8
1424,5KPE_8_8_4_id5,1,78.14,0.53,13.637129783630371,13.412914276123047,85.98046296296297,0.69,2.7974209785461426,8,8
6050,5KPE_8_8_4_id5,2,75.95944444444446,0.55,13.067219734191895,12.873775482177734,80.4174074074074,0.61,2.862598419189453,8,8
9565,5KPE_8_8_4_id5,3,72.77240740740741,0.47,12.341628074645996,12.149874687194824,79.06185185185186,0.63,2.6267504692077637,8,8
8508,5KPE_8_8_4_id5,4,70.04046296296296,0.44,11.463481903076172,11.280706405639648,78.13564814814815,0.6,2.8458170890808105,8,8
11285,5KPE_8_8_4_id5,5,60.45342592592592,0.3,15.477312088012695,15.438716888427734,70.03611111111111,0.49,7.930732727050781,8,8
6190,5KPE_8_8_4_id6,1,80.39546296296295,0.58,12.746103286743164,12.55631160736084,78.09666666666665,0.61,4.338821887969971,8,8
10326,5KPE_8_8_4_id6,2,68.94592592592592,0.5,13.766388893127441,14.09448528289795,74.52222222222223,0.55,3.840195417404175,8,8
2241,5KPE_8_8_4_id6,3,68.79657407407407,0.48,8.641135215759277,8.768651962280273,65.93370370370371,0.4,10.842056274414062,8,8
438,5KPE_8_8_4_id6,4,65.43129629629628,0.43,13.680505752563477,13.565706253051758,65.28685185185185,0.48,4.439046382904053,8,8
11211,5KPE_8_8_4_id6,5,61.97314814814815,0.46,6.414824485778809,6.386415481567383,64.71620370370371,0.45,11.185598373413086,8,8
6736,5KPE_8_8_4_id7,1,77.28416666666668,0.6,3.2349853515625,3.039163589477539,87.66342592592592,0.73,1.8356863260269165,8,8
5464,5KPE_8_8_4_id7,2,74.32398148148148,0.57,15.264754295349121,15.408975601196289,83.60083333333333,0.67,3.2283802032470703,8,8
3146,5KPE_8_8_4_id7,3,73.5674074074074,0.54,3.2186636924743652,3.16626238822937,83.00592592592591,0.65,2.8518002033233643,8,8
1154,5KPE_8_8_4_id7,4,67.26240740740741,0.54,14.15850830078125,14.459242820739746,80.72916666666664,0.6,2.777270793914795,8,8
12128,5KPE_8_8_4_id7,5,65.34148148148148,0.47,11.335076332092285,10.994497299194336,76.86768518518518,0.62,3.7454121112823486,8,8
3286,5KPE_8_8_4_id8,1,77.86175925925926,0.57,3.4823102951049805,3.3460628986358643,85.20305555555557,0.7,4.453286170959473,8,8
1350,5KPE_8_8_4_id8,2,77.69527777777778,0.54,11.158958435058594,10.783793449401855,76.09694444444443,0.56,6.276277542114258,8,8
8753,5KPE_8_8_4_id8,3,75.5025,0.55,13.589475631713867,13.182940483093262,73.54666666666667,0.51,5.753007411956787,8,8
7738,5KPE_8_8_4_id8,4,74.49574074074074,0.54,4.656376838684082,4.278423309326172,66.17694444444443,0.48,4.167043685913086,8,8
4907,5KPE_8_8_4_id8,5,72.89157407407407,0.5,11.012579917907715,10.704855918884277,63.74018518518518,0.47,4.359338283538818,8,8
9957,5KPE_8_8_5_id1,1,75.57203703703703,0.52,13.430364608764648,13.28062915802002,71.00083333333333,0.6,5.979025840759277,8,8
8969,5KPE_8_8_5_id1,2,75.3961111111111,0.55,13.412647247314453,13.431841850280762,67.32138888888889,0.56,5.288482189178467,8,8
10202,5KPE_8_8_5_id1,3,74.34833333333334,0.54,10.891732215881348,10.758759498596191,67.1774074074074,0.51,6.631191253662109,8,8
558,5KPE_8_8_5_id1,4,70.01249999999999,0.51,11.16452407836914,11.261856079101562,66.40259259259258,0.54,5.1789960861206055,8,8
10594,5KPE_8_8_5_id1,5,65.56333333333333,0.48,9.671791076660156,9.700952529907227,65.11101851851852,0.5,10.921947479248047,8,8
2168,5KPE_8_8_5_id2,1,78.47129629629627,0.54,13.315082550048828,13.111943244934082,62.70851851851852,0.44,12.468265533447266,8,8
2027,5KPE_8_8_5_id2,2,74.87064814814815,0.44,13.420068740844727,13.344157218933105,62.12462962962963,0.4,11.76035213470459,8,8
10421,5KPE_8_8_5_id2,3,74.70546296296297,0.53,11.397926330566406,11.130249977111816,61.42287037037036,0.38,11.87320327758789,8,8
4230,5KPE_8_8_5_id2,4,72.67407407407407,0.45,11.252785682678223,11.125460624694824,57.02583333333333,0.42,15.164229393005371,8,8
11163,5KPE_8_8_5_id2,5,71.15824074074074,0.45,10.611058235168457,10.397903442382812,46.63583333333333,0.32,16.869779586791992,8,8
10759,5KPE_8_8_5_id3,1,77.83166666666665,0.5,13.608671188354492,13.5115385055542,65.9137037037037,0.5,10.709729194641113,8,8
4147,5KPE_8_8_5_id3,2,76.00574074074073,0.46,13.227322578430176,13.130448341369629,63.95296296296297,0.49,11.532907485961914,8,8
1773,5KPE_8_8_5_id3,3,75.46435185185186,0.6,8.187003135681152,8.293465614318848,62.28703703703704,0.46,12.122879028320312,8,8
5333,5KPE_8_8_5_id3,4,75.0437962962963,0.57,10.075018882751465,10.172661781311035,59.72074074074075,0.48,13.6835298538208,8,8
5072,5KPE_8_8_5_id3,5,67.77342592592593,0.45,10.742691993713379,10.587760925292969,57.262685185185184,0.48,11.859092712402344,8,8
9116,5KPE_8_8_5_id4,1,74.97861111111112,0.5,12.274580001831055,12.135985374450684,51.56898148148149,0.21,20.73390769958496,8,8
12497,5KPE_8_8_5_id4,2,74.00194444444443,0.54,9.413323402404785,9.12376880645752,49.88722222222223,0.2,16.041982650756836,8,8
9106,5KPE_8_8_5_id4,3,73.66657407407408,0.52,11.685955047607422,11.450783729553223,49.48296296296295,0.22,18.112565994262695,8,8
12595,5KPE_8_8_5_id4,4,67.2462037037037,0.48,10.764896392822266,10.606855392456055,47.81888888888889,0.22,15.026042938232422,8,8
5497,5KPE_8_8_5_id4,5,67.19537037037038,0.52,10.622735977172852,10.47344970703125,47.14685185185185,0.22,11.37406063079834,8,8
3441,5KPE_8_8_5_id5,1,80.23287037037036,0.56,13.988890647888184,13.830545425415039,71.6112037037037,0.6,5.614655017852783,8,8
284,5KPE_8_8_5_id5,2,79.78083333333335,0.54,12.529004096984863,12.352612495422363,69.70731481481482,0.53,5.712327480316162,8,8
9908,5KPE_8_8_5_id5,3,74.315,0.51,11.844182014465332,11.736449241638184,68.41037037037037,0.54,5.242933750152588,8,8
11627,5KPE_8_8_5_id5,4,72.72203703703705,0.52,9.516337394714355,9.603165626525879,67.95333333333332,0.53,6.307603359222412,8,8
5011,5KPE_8_8_5_id5,5,69.86648148148149,0.47,9.97390365600586,9.791046142578125,66.71212962962962,0.51,13.484941482543945,8,8
3882,5KPE_8_8_5_id6,1,72.72296296296297,0.53,5.355981349945068,5.033997058868408,79.1648148148148,0.69,13.403304100036621,8,8
8057,5KPE_8_8_5_id6,2,72.52305555555556,0.55,4.2353973388671875,3.9605047702789307,69.30685185185186,0.58,15.183771133422852,8,8
8679,5KPE_8_8_5_id6,3,69.18407407407406,0.54,8.755950927734375,8.798002243041992,66.81185185185186,0.54,15.265260696411133,8,8
7869,5KPE_8_8_5_id6,4,66.84083333333332,0.5,9.306169509887695,9.047354698181152,47.16777777777778,0.4,17.841503143310547,8,8
4527,5KPE_8_8_5_id6,5,66.08481481481482,0.5,8.085979461669922,8.110681533813477,44.84564814814815,0.39,15.936629295349121,8,8
5896,5KPE_8_8_5_id7,1,77.80472222222222,0.53,12.771750450134277,12.609314918518066,71.48611111111111,0.51,9.883138656616211,8,8
7788,5KPE_8_8_5_id7,2,77.00787037037036,0.53,13.983227729797363,13.808877944946289,66.01249999999999,0.49,9.674330711364746,8,8
1941,5KPE_8_8_5_id7,3,75.77925925925926,0.51,14.199244499206543,14.04022216796875,63.65805555555554,0.47,6.243646144866943,8,8
9498,5KPE_8_8_5_id7,4,72.10101851851852,0.52,9.39281177520752,9.343629837036133,62.53092592592593,0.49,6.499794960021973,8,8
5134,5KPE_8_8_5_id7,5,70.0287037037037,0.49,11.077323913574219,11.01102066040039,58.61768518518517,0.48,8.266932487487793,8,8
6407,5KPE_8_8_5_id8,1,77.07287037037038,0.55,14.39193344116211,14.22539234161377,74.8488888888889,0.62,11.60676097869873,8,8
8136,5KPE_8_8_5_id8,2,74.72027777777778,0.53,10.688169479370117,10.580058097839355,68.05111111111111,0.52,15.069598197937012,8,8
11909,5KPE_8_8_5_id8,3,72.7674074074074,0.54,12.004193305969238,11.906643867492676,66.55000000000001,0.5,11.873088836669922,8,8
7303,5KPE_8_8_5_id8,4,68.60333333333334,0.47,13.218233108520508,13.124887466430664,66.06296296296297,0.5,11.591019630432129,8,8
10522,5KPE_8_8_5_id8,5,65.83796296296296,0.47,10.396231651306152,10.345684051513672,63.235833333333325,0.45,9.491010665893555,8,8
11972,5KPE_8_8_6_id1,1,79.88814814814816,0.55,10.969270706176758,10.66143798828125,76.31231481481483,0.57,2.8990182876586914,8,8
6474,5KPE_8_8_6_id1,2,78.32,0.6,5.4197258949279785,5.023658275604248,72.37657407407409,0.56,2.8598062992095947,8,8
9709,5KPE_8_8_6_id1,3,77.51240740740741,0.59,12.96048355102539,12.978109359741211,71.28314814814816,0.57,2.9980781078338623,8,8
2159,5KPE_8_8_6_id1,4,76.36268518518517,0.55,13.025458335876465,12.577838897705078,69.99203703703704,0.48,3.355828285217285,8,8
7019,5KPE_8_8_6_id1,5,70.8512962962963,0.45,13.394598007202148,12.93667984008789,68.26296296296297,0.54,2.811117172241211,8,8
4241,5KPE_8_8_6_id2,1,82.15342592592594,0.49,13.986797332763672,13.544021606445312,80.55046296296297,0.65,7.793156623840332,8,8
6662,5KPE_8_8_6_id2,2,77.95046296296296,0.49,14.80782699584961,14.379728317260742,79.09074074074073,0.65,7.479460716247559,8,8
8643,5KPE_8_8_6_id2,3,77.67472222222221,0.52,10.594549179077148,10.265034675598145,78.43546296296296,0.65,3.7135977745056152,8,8
279,5KPE_8_8_6_id2,4,77.10601851851851,0.45,10.963845252990723,10.710713386535645,76.64277777777778,0.6,4.896963596343994,8,8
10889,5KPE_8_8_6_id2,5,68.915,0.53,5.094763278961182,4.597959995269775,73.71537037037037,0.53,7.6858344078063965,8,8
2533,5KPE_8_8_6_id3,1,77.68972222222222,0.61,5.3388495445251465,4.8913750648498535,86.90916666666669,0.75,6.696822166442871,8,8
10270,5KPE_8_8_6_id3,2,71.87277777777778,0.48,11.273932456970215,10.966717720031738,78.72314814814817,0.62,11.388140678405762,8,8
5112,5KPE_8_8_6_id3,3,71.06212962962962,0.55,5.161766529083252,4.668941497802734,70.9937962962963,0.46,2.9686896800994873,8,8
10492,5KPE_8_8_6_id3,4,69.2663888888889,0.54,11.631021499633789,11.936349868774414,70.38064814814815,0.51,2.634841203689575,8,8
10344,5KPE_8_8_6_id3,5,59.2800925925926,0.42,9.89710807800293,9.977333068847656,68.51120370370371,0.51,3.04229998588562,8,8
1525,5KPE_8_8_6_id4,1,78.58990740740738,0.59,2.233835220336914,1.7600611448287964,80.00675925925925,0.67,2.977294683456421,8,8
175,5KPE_8_8_6_id4,2,76.67259259259261,0.51,10.785852432250977,10.426100730895996,70.47777777777777,0.53,2.553534984588623,8,8
1317,5KPE_8_8_6_id4,3,70.46657407407407,0.47,2.9207825660705566,2.5220353603363037,70.11472222222223,0.52,2.570359230041504,8,8
4545,5KPE_8_8_6_id4,4,68.21259259259257,0.47,9.346858024597168,9.455769538879395,68.52499999999998,0.54,5.777758598327637,8,8
9877,5KPE_8_8_6_id4,5,63.0412037037037,0.49,3.691756248474121,3.16599702835083,66.01444444444444,0.47,2.852213144302368,8,8
7034,5KPE_8_8_6_id5,1,80.89638888888891,0.58,10.337092399597168,10.478536605834961,80.79129629629632,0.59,2.154587984085083,8,8
9959,5KPE_8_8_6_id5,2,77.78435185185187,0.55,9.330093383789062,9.43914794921875,77.2449074074074,0.62,5.007742881774902,8,8
